config_id	label	run_dir	embedder	max_words	min_words	section_overlap_words	overlap_words	adaptive	auto_extract_title	prepend_first_paragraph	strip_markdown_links	n_sites	n_pages_total	n_chunks_total	avg_words_per_chunk	mrr_mean	mrr_median	per_site_mrr_json	elapsed_sec	status	description
e88cc0a9	p2-max200-min100-ov80	v099-rc1-trial3	st-mini	200	100	80	50	False	False	False	False	11	2039	46657	221.7	0.3418	0.3627	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.5556,""mdn-css"":0.4583,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.8333,""react-dev"":0.3627,""rust-book"":0.4256,""smittenkitchen"":0.4375,""stripe-docs"":0.1454},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":220,""avg_words"":209.1,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":1396,""avg_words"":210.2,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":7076,""avg_words"":213.5,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":2123,""avg_words"":199.0,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":70,""avg_words"":236.5,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":1433,""avg_words"":197.4,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":5248,""avg_words"":217.4,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":836,""avg_words"":218.2,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":2528,""avg_words"":226.5,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":21979,""avg_words"":232.8,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":3748,""avg_words"":202.1,""n_queries"":18}},""per_category"":{""api-function"":0.3206,""conceptual"":0.4833,""cross-page"":0.25,""factual-lookup"":0.2333,""code-example"":0.5,""js-rendered"":0.04},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.4028,""api-function"":0.7083},""mdn-css"":{""api-function"":0.1111,""conceptual"":0.6667},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":1.0,""conceptual"":0.6667,""api-function"":1.0},""react-dev"":{""conceptual"":0.6605,""api-function"":0.0,""code-example"":0.8333},""rust-book"":{""conceptual"":0.4864,""api-function"":0.0},""smittenkitchen"":{""factual-lookup"":0.7,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.225,""js-rendered"":0.04,""code-example"":0.1667,""conceptual"":0.0}}}"	538.3	completed	p2-max200-min100-ov80
1e2999f4	p2-max200-min100-ov100	v099-rc1-trial3	st-mini	200	100	100	50	False	False	False	False	11	2039	46657	238.5	0.3421	0.2877	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.7604,""mdn-css"":0.4583,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.7438,""react-dev"":0.3208,""rust-book"":0.2877,""smittenkitchen"":0.5,""stripe-docs"":0.1499},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":220,""avg_words"":224.7,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":1396,""avg_words"":226.3,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":7076,""avg_words"":230.4,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":2123,""avg_words"":214.4,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":70,""avg_words"":254.1,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":1433,""avg_words"":215.1,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":5248,""avg_words"":234.0,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":836,""avg_words"":234.5,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":2528,""avg_words"":243.7,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":21979,""avg_words"":250.2,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":3748,""avg_words"":217.1,""n_queries"":18}},""per_category"":{""api-function"":0.3306,""conceptual"":0.4925,""cross-page"":0.25,""factual-lookup"":0.2667,""code-example"":0.3889,""js-rendered"":0.0286},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.8125,""api-function"":0.7083},""mdn-css"":{""api-function"":0.1111,""conceptual"":0.6667},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":1.0,""conceptual"":0.4875,""api-function"":1.0},""react-dev"":{""conceptual"":0.66,""api-function"":0.0,""code-example"":0.6111},""rust-book"":{""conceptual"":0.3208,""api-function"":0.0556},""smittenkitchen"":{""factual-lookup"":0.8,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.2389,""js-rendered"":0.0286,""code-example"":0.1667,""conceptual"":0.0}}}"	611.7	completed	p2-max200-min100-ov100
fd8154f4	p2-max400-min0-ov40	v099-rc1-trial3	st-mini	400	0	40	50	False	False	False	False	11	2039	42015	192.8	0.3601	0.3073	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.7292,""mdn-css"":0.5312,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.7792,""react-dev"":0.3073,""rust-book"":0.3824,""smittenkitchen"":0.5,""stripe-docs"":0.1898},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":212,""avg_words"":170.1,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":1926,""avg_words"":127.8,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":8653,""avg_words"":147.3,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":3813,""avg_words"":98.1,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":56,""avg_words"":231.5,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":4710,""avg_words"":60.7,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":3886,""avg_words"":226.1,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":816,""avg_words"":179.5,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":1662,""avg_words"":262.2,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":11415,""avg_words"":330.6,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":4866,""avg_words"":130.7,""n_queries"":18}},""per_category"":{""api-function"":0.3809,""conceptual"":0.4845,""cross-page"":0.25,""factual-lookup"":0.2667,""code-example"":0.7916,""js-rendered"":0.05},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.625,""api-function"":0.8333},""mdn-css"":{""api-function"":0.3333,""conceptual"":0.65},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":1.0,""conceptual"":0.5584,""api-function"":1.0},""react-dev"":{""conceptual"":0.6333,""api-function"":0.0,""code-example"":0.5833},""rust-book"":{""conceptual"":0.4251,""api-function"":0.0833},""smittenkitchen"":{""factual-lookup"":0.8,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.2167,""js-rendered"":0.05,""code-example"":1.0,""conceptual"":0.0}}}"	557.8	completed	p2-max400-min0-ov40
c56636d3	p2-max400-min0-ov80	v099-rc1-trial3	st-mini	400	0	80	50	False	False	False	False	11	2039	42015	216.9	0.3526	0.3281	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.6845,""mdn-css"":0.4489,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.8,""react-dev"":0.3281,""rust-book"":0.3947,""smittenkitchen"":0.5,""stripe-docs"":0.1806},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":212,""avg_words"":192.7,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":1926,""avg_words"":144.5,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":8653,""avg_words"":172.7,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":3813,""avg_words"":111.5,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":56,""avg_words"":251.4,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":4710,""avg_words"":71.7,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":3886,""avg_words"":255.1,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":816,""avg_words"":203.8,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":1662,""avg_words"":294.8,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":11415,""avg_words"":363.2,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":4866,""avg_words"":149.5,""n_queries"":18}},""per_category"":{""api-function"":0.4095,""conceptual"":0.4514,""cross-page"":0.25,""factual-lookup"":0.2667,""code-example"":0.3889,""js-rendered"":0.05},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.5357,""api-function"":0.8333},""mdn-css"":{""api-function"":0.3333,""conceptual"":0.5182},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":1.0,""conceptual"":0.6,""api-function"":1.0},""react-dev"":{""conceptual"":0.5833,""api-function"":0.0,""code-example"":0.7778},""rust-book"":{""conceptual"":0.4225,""api-function"":0.2},""smittenkitchen"":{""factual-lookup"":0.8,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.3,""js-rendered"":0.05,""code-example"":0.0,""conceptual"":0.0}}}"	597.2	completed	p2-max400-min0-ov80
1cd907ae	p2-max400-min0-ov120	v099-rc1-trial3	st-mini	400	0	120	50	False	False	False	False	11	2039	42015	235.8	0.3432	0.2885	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.6845,""mdn-css"":0.4792,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.7271,""react-dev"":0.2885,""rust-book"":0.4102,""smittenkitchen"":0.5,""stripe-docs"":0.1435},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":212,""avg_words"":210.8,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":1926,""avg_words"":155.9,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":8653,""avg_words"":189.6,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":3813,""avg_words"":119.5,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":56,""avg_words"":270.7,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":4710,""avg_words"":74.5,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":3886,""avg_words"":280.1,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":816,""avg_words"":222.8,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":1662,""avg_words"":324.2,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":11415,""avg_words"":394.2,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":4866,""avg_words"":162.1,""n_queries"":18}},""per_category"":{""api-function"":0.4071,""conceptual"":0.4554,""cross-page"":0.2083,""factual-lookup"":0.2667,""code-example"":0.2917,""js-rendered"":0.05},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.5357,""api-function"":0.8333},""mdn-css"":{""api-function"":0.3333,""conceptual"":0.5667},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":0.75,""conceptual"":0.5792,""api-function"":1.0},""react-dev"":{""conceptual"":0.5733,""api-function"":0.0,""code-example"":0.5833},""rust-book"":{""conceptual"":0.4331,""api-function"":0.25},""smittenkitchen"":{""factual-lookup"":0.8,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.2333,""js-rendered"":0.05,""code-example"":0.0,""conceptual"":0.0}}}"	589.2	completed	p2-max400-min0-ov120
b0f35a7f	p2-max400-min0-ov160	v099-rc1-trial3	st-mini	400	0	160	50	False	False	False	False	11	2039	42015	251.8	0.3474	0.3198	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.6979,""mdn-css"":0.4531,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.7864,""react-dev"":0.3198,""rust-book"":0.3916,""smittenkitchen"":0.5,""stripe-docs"":0.1306},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":212,""avg_words"":225.9,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":1926,""avg_words"":164.6,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":8653,""avg_words"":201.0,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":3813,""avg_words"":125.1,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":56,""avg_words"":290.0,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":4710,""avg_words"":74.7,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":3886,""avg_words"":301.1,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":816,""avg_words"":238.1,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":1662,""avg_words"":350.6,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":11415,""avg_words"":425.0,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":4866,""avg_words"":170.8,""n_queries"":18}},""per_category"":{""api-function"":0.3572,""conceptual"":0.4804,""cross-page"":0.25,""factual-lookup"":0.2667,""code-example"":0.3666,""js-rendered"":0.05},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.75,""api-function"":0.6458},""mdn-css"":{""api-function"":0.3333,""conceptual"":0.525},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":1.0,""conceptual"":0.5727,""api-function"":1.0},""react-dev"":{""conceptual"":0.5833,""api-function"":0.0,""code-example"":0.7333},""rust-book"":{""conceptual"":0.4316,""api-function"":0.1111},""smittenkitchen"":{""factual-lookup"":0.8,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.21,""js-rendered"":0.05,""code-example"":0.0,""conceptual"":0.0}}}"	556.7	completed	p2-max400-min0-ov160
d4cf417f	p2-max400-min250-ov40	v099-rc1-trial3	st-mini	400	250	40	50	False	False	False	False	11	2039	22399	337.7	0.3668	0.3274	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.7188,""mdn-css"":0.5,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.8021,""react-dev"":0.3274,""rust-book"":0.4766,""smittenkitchen"":0.5,""stripe-docs"":0.1685},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":107,""avg_words"":316.4,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":695,""avg_words"":308.8,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":3428,""avg_words"":320.3,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":1066,""avg_words"":290.4,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":33,""avg_words"":370.3,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":710,""avg_words"":285.4,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":2659,""avg_words"":315.3,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":420,""avg_words"":319.7,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":1287,""avg_words"":329.6,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":10112,""avg_words"":370.2,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":1882,""avg_words"":294.5,""n_queries"":18}},""per_category"":{""api-function"":0.3355,""conceptual"":0.5234,""cross-page"":0.25,""factual-lookup"":0.2667,""code-example"":0.8889,""js-rendered"":0.04},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.75,""api-function"":0.6875},""mdn-css"":{""api-function"":0.1667,""conceptual"":0.7},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":1.0,""conceptual"":0.6042,""api-function"":1.0},""react-dev"":{""conceptual"":0.581,""api-function"":0.0,""code-example"":0.7778},""rust-book"":{""conceptual"":0.5289,""api-function"":0.1111},""smittenkitchen"":{""factual-lookup"":0.8,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.1833,""js-rendered"":0.04,""code-example"":1.0,""conceptual"":0.0}}}"	313.0	completed	p2-max400-min250-ov40
d8ad5c0d	p2-max400-min250-ov80	v099-rc1-trial3	st-mini	400	250	80	50	False	False	False	False	11	2039	22399	372.5	0.3551	0.3546	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.6111,""mdn-css"":0.5,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.8281,""react-dev"":0.3546,""rust-book"":0.4784,""smittenkitchen"":0.4375,""stripe-docs"":0.1543},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":107,""avg_words"":352.5,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":695,""avg_words"":340.1,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":3428,""avg_words"":357.6,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":1066,""avg_words"":318.8,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":33,""avg_words"":407.8,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":710,""avg_words"":317.0,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":2659,""avg_words"":348.7,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":420,""avg_words"":354.5,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":1287,""avg_words"":365.5,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":10112,""avg_words"":406.3,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":1882,""avg_words"":323.6,""n_queries"":18}},""per_category"":{""api-function"":0.3581,""conceptual"":0.4969,""cross-page"":0.25,""factual-lookup"":0.2333,""code-example"":0.5,""js-rendered"":0.0667},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.5764,""api-function"":0.6458},""mdn-css"":{""api-function"":0.1667,""conceptual"":0.7},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":1.0,""conceptual"":0.6562,""api-function"":1.0},""react-dev"":{""conceptual"":0.5348,""api-function"":0.0,""code-example"":1.0},""rust-book"":{""conceptual"":0.511,""api-function"":0.25},""smittenkitchen"":{""factual-lookup"":0.7,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.2444,""js-rendered"":0.0667,""code-example"":0.0,""conceptual"":0.0}}}"	304.1	completed	p2-max400-min250-ov80
c24c4ccf	p2-max400-min250-ov120	v099-rc1-trial3	st-mini	400	250	120	50	False	False	False	False	11	2039	22399	406.5	0.357	0.3318	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.6259,""mdn-css"":0.5625,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.7366,""react-dev"":0.3318,""rust-book"":0.4479,""smittenkitchen"":0.5,""stripe-docs"":0.1806},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":107,""avg_words"":387.7,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":695,""avg_words"":370.9,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":3428,""avg_words"":394.4,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":1066,""avg_words"":346.7,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":33,""avg_words"":445.0,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":710,""avg_words"":348.5,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":2659,""avg_words"":381.4,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":420,""avg_words"":388.2,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":1287,""avg_words"":400.6,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":10112,""avg_words"":441.6,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":1882,""avg_words"":352.0,""n_queries"":18}},""per_category"":{""api-function"":0.3821,""conceptual"":0.4888,""cross-page"":0.2083,""factual-lookup"":0.2667,""code-example"":0.4167,""js-rendered"":0.2},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.5852,""api-function"":0.6667},""mdn-css"":{""api-function"":0.3333,""conceptual"":0.7},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":0.75,""conceptual"":0.5982,""api-function"":1.0},""react-dev"":{""conceptual"":0.5619,""api-function"":0.0,""code-example"":0.8333},""rust-book"":{""conceptual"":0.4762,""api-function"":0.25},""smittenkitchen"":{""factual-lookup"":0.8,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.225,""js-rendered"":0.2,""code-example"":0.0,""conceptual"":0.0}}}"	317.3	completed	p2-max400-min250-ov120
a7094b7c	p3-top1+prepend	v099-rc1-trial3	st-mini	200	100	60	50	False	False	True	False	11	2039	46657	218.9	0.3402	0.2882	"{""mrr"":{""huggingface-transformers"":0.25,""ikea"":0.0,""kubernetes-docs"":0.8125,""mdn-css"":0.5,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.6746,""react-dev"":0.2882,""rust-book"":0.3256,""smittenkitchen"":0.5,""stripe-docs"":0.0995},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":220,""avg_words"":194.3,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":1396,""avg_words"":239.3,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":7076,""avg_words"":214.1,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":2123,""avg_words"":198.1,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":70,""avg_words"":219.1,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":1433,""avg_words"":199.5,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":5248,""avg_words"":245.7,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":836,""avg_words"":202.9,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":2528,""avg_words"":263.4,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":21979,""avg_words"":216.7,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":3748,""avg_words"":190.0,""n_queries"":18}},""per_category"":{""api-function"":0.3399,""conceptual"":0.4562,""cross-page"":0.25,""factual-lookup"":0.2667,""code-example"":0.4167,""js-rendered"":0.05},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.5,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.75,""api-function"":0.875},""mdn-css"":{""api-function"":0.1667,""conceptual"":0.7},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":1.0,""conceptual"":0.3491,""api-function"":1.0},""react-dev"":{""conceptual"":0.5222,""api-function"":0.0,""code-example"":0.6667},""rust-book"":{""conceptual"":0.3721,""api-function"":0.0},""smittenkitchen"":{""factual-lookup"":0.8,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.1375,""js-rendered"":0.05,""code-example"":0.1667,""conceptual"":0.0}}}"	621.9	completed	p3-top1+prepend
9c5cf4d5	p3-top1+strip	v099-rc1-trial3	st-mini	200	100	60	50	False	False	False	True	11	2039	46301	203.7	0.3521	0.3652	"{""mrr"":{""huggingface-transformers"":0.1875,""ikea"":0.0,""kubernetes-docs"":0.7438,""mdn-css"":0.4792,""newegg"":0.125,""npr-news"":0.1667,""postgres-docs"":0.7542,""react-dev"":0.3652,""rust-book"":0.4733,""smittenkitchen"":0.4375,""stripe-docs"":0.1403},""meta"":{""huggingface-transformers"":{""pages"":8,""chunks"":220,""avg_words"":192.4,""n_queries"":8},""ikea"":{""pages"":134,""chunks"":1426,""avg_words"":189.7,""n_queries"":8},""kubernetes-docs"":{""pages"":195,""chunks"":6871,""avg_words"":195.5,""n_queries"":8},""mdn-css"":{""pages"":300,""chunks"":2121,""avg_words"":180.5,""n_queries"":8},""newegg"":{""pages"":1,""chunks"":71,""avg_words"":213.6,""n_queries"":8},""npr-news"":{""pages"":150,""chunks"":1433,""avg_words"":179.5,""n_queries"":6},""postgres-docs"":{""pages"":400,""chunks"":4990,""avg_words"":199.2,""n_queries"":8},""react-dev"":{""pages"":51,""chunks"":837,""avg_words"":200.2,""n_queries"":16},""rust-book"":{""pages"":112,""chunks"":2528,""avg_words"":208.5,""n_queries"":8},""smittenkitchen"":{""pages"":200,""chunks"":21979,""avg_words"":215.2,""n_queries"":8},""stripe-docs"":{""pages"":488,""chunks"":3825,""avg_words"":183.6,""n_queries"":18}},""per_category"":{""api-function"":0.3822,""conceptual"":0.4623,""cross-page"":0.1833,""factual-lookup"":0.2333,""code-example"":0.5625,""js-rendered"":0.1},""per_site_per_category"":{""huggingface-transformers"":{""api-function"":0.2,""conceptual"":0.25,""cross-page"":0.0},""ikea"":{""factual-lookup"":0.0,""cross-page"":0.0},""kubernetes-docs"":{""conceptual"":0.6125,""api-function"":0.875},""mdn-css"":{""api-function"":0.3333,""conceptual"":0.5667},""newegg"":{""cross-page"":0.3333,""factual-lookup"":0.0},""npr-news"":{""cross-page"":0.1667},""postgres-docs"":{""cross-page"":0.6,""conceptual"":0.7083,""api-function"":1.0},""react-dev"":{""conceptual"":0.5686,""api-function"":0.0,""code-example"":1.0},""rust-book"":{""conceptual"":0.5299,""api-function"":0.0769},""smittenkitchen"":{""factual-lookup"":0.7,""cross-page"":0.0},""stripe-docs"":{""api-function"":0.19,""js-rendered"":0.1,""code-example"":0.125,""conceptual"":0.0}}}"	585.4	completed	p3-top1+strip
